Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation
ExpSolar,00000,S1,NA,Chile,-22.1689,-69.4219,-4,1163
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Snow Depth
2016,11,9,12,0,1141.0,1097.7,51.8,28.3,28.3,13.8,880.1,3.3,263.7,0
2016,11,9,13,0,1130.1,1096.1,51.9,30.1,30.1,12.1,879.2,3.4,274.3,0
2016,11,9,14,0,1044.3,1084.6,51.1,31.7,31.7,11.0,878.4,3.5,279.9,0
2016,11,9,15,0,890.2,1060.3,49.3,32.1,32.1,11.2,878.3,3.7,299.6,0
2016,11,9,16,0,679.9,1015.8,46.2,32.2,32.2,12.0,878.3,4.0,310.7,0
2016,11,9,17,0,431.6,930.3,41.1,31.9,31.9,13.5,878.4,4.2,315.5,0
2016,11,9,18,0,171.4,721.8,30.9,29.8,29.8,10.0,880.6,7.9,343.5,0
2016,11,9,19,0,0.0,0.0,0.0,26.6,26.6,13.6,881.4,4.2,6.8,0
2016,11,9,20,0,0.0,0.0,0.0,23.6,23.6,19.9,882.2,2.0,47.2,0
2016,11,9,21,0,0.0,0.0,0.0,21.1,21.1,30.6,882.7,2.1,52.0,0
2016,11,9,22,0,0.0,0.0,0.0,19.1,19.1,42.9,882.9,1.9,37.8,0
2016,11,9,23,0,0.0,0.0,0.0,17.7,17.7,56.1,883.0,2.2,3.3,0
2016,11,10,0,0,0.0,0.0,0.0,15.9,15.9,48.1,882.9,2.4,32.9,0
2016,11,10,1,0,0.0,0.0,0.0,14.9,14.9,48.9,882.9,2.6,28.2,0
2016,11,10,2,0,0.0,0.0,0.0,14.1,14.1,50.2,883.0,2.7,25.4,0
2016,11,10,3,0,0.0,0.0,0.0,13.3,13.3,52.6,883.1,2.5,29.1,0
2016,11,10,4,0,0.0,0.0,0.0,12.8,12.8,55.5,883.3,2.2,46.7,0
2016,11,10,5,0,0.0,0.0,0.0,12.4,12.4,58.7,883.5,1.9,162.1,0
2016,11,10,6,0,8.7,0.0,8.7,11.4,11.4,74.0,883.2,2.0,189.2,0
2016,11,10,7,0,242.2,795.2,35.7,13.0,13.0,55.3,883.3,0.8,200.0,0
2016,11,10,8,0,501.7,951.5,44.6,15.6,15.6,38.8,883.4,1.0,210.3,0
2016,11,10,9,0,740.7,1022.3,49.8,19.1,19.1,25.8,882.8,1.6,228.0,0
2016,11,10,10,0,936.1,1060.0,53.2,23.3,23.3,17.0,882.1,2.1,258.1,0
2016,11,10,11,0,1071.6,1079.9,55.4,27.8,27.8,13.1,881.2,2.5,291.4,0
2016,11,10,12,0,1136.3,1087.9,56.5,29.8,29.8,17.7,879.7,3.3,299.3,0
2016,11,10,13,0,1125.7,1086.8,56.1,31.4,31.4,16.2,878.9,3.6,309.1,0
2016,11,10,14,0,1040.2,1075.5,54.6,32.8,32.8,15.2,878.2,4.0,314.2,0
2016,11,10,15,0,886.7,1051.2,52.1,33.3,33.3,15.2,878.2,4.3,320.9,0
2016,11,10,16,0,677.4,1006.5,48.2,33.4,33.4,15.9,878.3,4.5,324.0,0
2016,11,10,17,0,430.3,920.7,42.4,32.8,32.8,17.3,878.5,4.6,324.1,0
2016,11,10,18,0,171.8,713.4,31.5,30.1,30.1,11.5,880.9,8.6,348.2,0
2016,11,10,19,0,0.0,0.0,0.0,26.5,26.5,14.1,881.8,4.5,11.8,0
2016,11,10,20,0,0.0,0.0,0.0,23.1,23.1,19.5,882.6,1.9,66.0,0
2016,11,10,21,0,0.0,0.0,0.0,20.3,20.3,30.2,883.2,1.8,78.7,0
2016,11,10,22,0,0.0,0.0,0.0,18.0,18.0,42.6,883.6,1.3,76.8,0
2016,11,10,23,0,0.0,0.0,0.0,16.3,16.3,55.9,883.9,1.2,16.3,0
2016,11,11,0,0,0.0,0.0,0.0,15.4,15.4,48.0,883.3,2.8,37.8,0
2016,11,11,1,0,0.0,0.0,0.0,14.2,14.2,47.9,883.5,3.1,33.7,0
2016,11,11,2,0,0.0,0.0,0.0,13.0,13.0,48.4,883.6,3.3,31.2,0
2016,11,11,3,0,0.0,0.0,0.0,11.7,11.7,51.3,883.8,2.9,32.8,0
2016,11,11,4,0,0.0,0.0,0.0,10.6,10.6,54.6,884.0,2.5,37.7,0
2016,11,11,5,0,0.0,0.0,0.0,9.7,9.7,58.1,884.1,2.0,56.7,0
2016,11,11,6,0,8.9,0.0,8.9,8.5,8.5,77.8,883.9,2.2,188.6,0
2016,11,11,7,0,243.6,803.4,34.0,10.1,10.1,58.8,884.1,0.9,210.2,0
2016,11,11,8,0,501.9,956.5,41.7,12.8,12.8,42.1,884.2,0.7,223.4,0
2016,11,11,9,0,739.6,1025.9,45.8,16.3,16.3,28.9,883.7,1.4,255.2,0
2016,11,11,10,0,933.9,1062.9,48.1,20.5,20.5,19.9,883.0,1.9,293.5,0
2016,11,11,11,0,1068.6,1082.7,49.4,25.1,25.1,15.9,882.1,2.5,316.9,0
2016,11,11,12,0,1133.0,1090.9,49.8,26.8,26.8,18.3,880.7,3.5,289.6,0
2016,11,11,13,0,1122.3,1089.3,49.7,28.5,28.5,16.7,879.9,3.5,306.3,0
2016,11,11,14,0,1037.2,1077.7,48.8,30.0,30.0,15.6,879.2,3.8,315.4,0
2016,11,11,15,0,884.7,1053.7,47.1,30.6,30.6,16.1,879.0,4.0,322.3,0
2016,11,11,16,0,676.8,1009.8,44.2,30.7,30.7,17.2,878.9,4.3,325.8,0
2016,11,11,17,0,431.3,926.2,39.5,30.4,30.4,19.1,878.9,4.4,326.5,0
2016,11,11,18,0,174.1,725.4,30.0,29.0,29.0,23.6,880.7,7.3,318.3,0
2016,11,11,19,0,0.0,0.0,0.0,25.8,25.8,27.6,881.7,3.2,306.4,0
2016,11,11,20,0,0.0,0.0,0.0,22.8,22.8,34.3,882.6,0.7,182.7,0
2016,11,11,21,0,0.0,0.0,0.0,20.4,20.4,44.5,883.3,0.7,163.7,0
2016,11,11,22,0,0.0,0.0,0.0,18.5,18.5,56.3,883.8,0.5,191.7,0
2016,11,11,23,0,0.0,0.0,0.0,17.1,17.1,69.0,884.2,2.1,298.7,0
2016,11,12,0,0,0.0,0.0,0.0,15.1,15.1,56.0,884.0,1.9,21.6,0
2016,11,12,1,0,0.0,0.0,0.0,14.1,14.1,57.1,884.3,2.0,17.3,0
2016,11,12,2,0,0.0,0.0,0.0,13.1,13.1,58.8,884.6,2.0,13.0,0
2016,11,12,3,0,0.0,0.0,0.0,12.5,12.5,60.6,884.6,1.8,10.7,0
2016,11,12,4,0,0.0,0.0,0.0,12.1,12.1,62.7,884.5,1.6,1.9,0
2016,11,12,5,0,0.0,0.0,0.0,11.9,11.9,65.2,884.5,1.2,208.8,0
2016,11,12,6,0,9.1,0.0,9.1,10.3,10.3,82.2,884.9,2.4,305.8,0
2016,11,12,7,0,241.7,795.9,33.5,11.9,11.9,63.0,884.7,1.0,255.6,0
2016,11,12,8,0,497.1,946.7,41.0,14.5,14.5,46.1,884.4,0.8,251.8,0
2016,11,12,9,0,732.3,1015.1,45.1,18.0,18.0,31.8,883.6,1.7,274.2,0
2016,11,12,10,0,924.4,1051.7,47.7,22.2,22.2,21.9,882.7,2.4,296.9,0
2016,11,12,11,0,1057.7,1071.0,49.2,26.7,26.7,16.9,881.7,3.0,313.4,0
2016,11,12,12,0,1121.3,1078.8,49.8,29.6,29.6,17.5,879.6,3.1,306.8,0
2016,11,12,13,0,1111.5,1077.6,49.9,31.2,31.2,15.3,878.8,3.6,318.7,0
2016,11,12,14,0,1027.8,1066.4,49.1,32.5,32.5,13.7,878.0,4.3,325.0,0
2016,11,12,15,0,877.3,1042.7,47.4,32.7,32.7,13.5,877.9,5.2,331.5,0
2016,11,12,16,0,671.6,998.8,44.6,32.4,32.4,14.1,878.0,6.0,335.1,0
2016,11,12,17,0,428.6,915.1,39.8,31.8,31.8,15.3,878.1,6.6,337.0,0
2016,11,12,18,0,173.9,715.3,30.3,29.9,29.9,24.7,879.1,9.8,338.3,0
2016,11,12,19,0,0.0,0.0,0.0,26.3,26.3,27.9,880.1,5.7,348.4,0
2016,11,12,20,0,0.0,0.0,0.0,22.9,22.9,33.9,881.0,2.5,5.3,0
2016,11,12,21,0,0.0,0.0,0.0,20.1,20.1,43.8,881.9,1.6,12.7,0
2016,11,12,22,0,0.0,0.0,0.0,17.7,17.7,55.3,882.6,1.5,1.8,0
2016,11,12,23,0,0.0,0.0,0.0,15.9,15.9,67.7,883.0,2.9,339.5,0
2016,11,13,0,0,0.0,0.0,0.0,13.6,13.6,53.8,883.9,2.1,32.7,0
2016,11,13,1,0,0.0,0.0,0.0,12.3,12.3,54.8,884.1,2.3,29.1,0
2016,11,13,2,0,0.0,0.0,0.0,11.1,11.1,56.4,884.4,2.3,26.6,0
2016,11,13,3,0,0.0,0.0,0.0,10.3,10.3,58.4,884.4,2.1,26.7,0
2016,11,13,4,0,0.0,0.0,0.0,9.6,9.6,60.8,884.5,1.8,29.1,0
2016,11,13,5,0,0.0,0.0,0.0,9.1,9.1,63.5,884.5,1.4,43.0,0
2016,11,13,6,0,9.5,0.0,9.5,8.3,8.3,78.2,884.1,1.9,352.0,0
2016,11,13,7,0,241.7,789.4,34.4,9.9,9.9,58.8,884.1,0.6,279.4,0
2016,11,13,8,0,497.1,942.6,42.4,12.6,12.6,41.6,884.0,1.1,263.4,0
2016,11,13,9,0,732.6,1012.4,47.0,16.0,16.0,28.4,883.2,2.0,289.3,0
2016,11,13,10,0,925.4,1050.0,49.9,20.0,20.0,19.6,882.3,2.8,308.3,0
2016,11,13,11,0,1059.5,1070.1,51.7,24.4,24.4,15.6,881.3,3.5,320.5,0
2016,11,13,12,0,1124.1,1078.5,52.5,26.8,26.8,15.6,879.6,4.0,301.6,0
2016,11,13,13,0,1114.6,1077.9,52.2,28.6,28.6,13.4,878.7,4.4,307.1,0
2016,11,13,14,0,1031.3,1067.2,51.1,30.2,30.2,11.7,877.8,4.9,309.3,0
2016,11,13,15,0,880.9,1043.9,49.0,30.6,30.6,11.3,878.0,5.2,313.5,0
2016,11,13,16,0,675.2,1000.8,45.7,30.6,30.6,11.7,878.2,5.3,313.9,0
2016,11,13,17,0,432.0,918.0,40.6,30.2,30.2,12.7,878.5,5.3,309.9,0
2016,11,13,18,0,176.8,720.3,30.8,28.1,28.1,24.2,881.0,8.8,334.5,0
2016,11,13,19,0,0.0,0.0,0.0,24.8,24.8,27.0,882.1,4.3,347.4,0
2016,11,13,20,0,0.0,0.0,0.0,21.6,21.6,32.5,883.1,1.9,35.6,0
2016,11,13,21,0,0.0,0.0,0.0,19.1,19.1,43.2,883.7,1.5,45.9,0
2016,11,13,22,0,0.0,0.0,0.0,17.1,17.1,55.5,884.0,1.4,21.6,0
2016,11,13,23,0,0.0,0.0,0.0,15.6,15.6,68.7,884.1,2.3,340.7,0
2016,11,14,0,0,0.0,0.0,0.0,13.1,13.1,58.1,884.4,2.0,24.6,0
2016,11,14,1,0,0.0,0.0,0.0,12.2,12.2,58.6,884.4,2.2,21.9,0
2016,11,14,2,0,0.0,0.0,0.0,11.4,11.4,59.6,884.4,2.4,20.1,0
2016,11,14,3,0,0.0,0.0,0.0,10.6,10.6,62.1,884.7,2.3,20.2,0
2016,11,14,4,0,0.0,0.0,0.0,10.0,10.0,65.0,885.0,2.0,21.1,0
2016,11,14,5,0,0.0,0.0,0.0,9.6,9.6,68.2,885.4,1.8,26.3,0
2016,11,14,6,0,9.7,0.0,9.7,9.0,9.0,82.9,884.1,2.1,13.5,0
2016,11,14,7,0,246.2,807.9,33.3,10.9,10.9,64.2,884.5,1.0,295.3,0
2016,11,14,8,0,503.1,957.8,40.5,13.7,13.7,47.8,884.7,1.3,260.3,0
2016,11,14,9,0,739.8,1026.5,44.4,17.4,17.4,34.4,884.1,2.2,301.5,0
2016,11,14,10,0,933.6,1063.5,46.6,21.6,21.6,25.3,883.4,3.0,321.5,0
2016,11,14,11,0,1068.4,1083.5,47.8,26.3,26.3,21.2,882.5,3.6,331.5,0
2016,11,14,12,0,1133.7,1092.2,48.2,27.0,27.0,17.9,881.8,4.8,311.8,0
2016,11,14,13,0,1124.4,1091.4,48.2,28.7,28.7,16.4,881.1,5.3,319.0,0
2016,11,14,14,0,1041.1,1081.0,47.5,30.3,30.3,15.4,880.4,5.9,323.0,0
2016,11,14,15,0,890.5,1058.5,45.9,30.7,30.7,15.8,880.3,6.5,329.8,0
2016,11,14,16,0,684.2,1016.7,43.3,30.3,30.3,16.9,880.4,7.0,333.5,0
2016,11,14,17,0,439.8,936.5,38.9,29.6,29.6,18.6,880.5,7.4,335.3,0
2016,11,14,18,0,182.5,744.1,30.0,28.4,28.4,23.5,881.9,9.1,338.6,0
2016,11,14,19,0,0.0,0.0,0.0,24.8,24.8,27.3,882.7,5.1,352.2,0
2016,11,14,20,0,0.0,0.0,0.0,21.3,21.3,33.8,883.4,2.1,13.7,0
2016,11,14,21,0,0.0,0.0,0.0,18.4,18.4,44.5,883.9,1.6,19.2,0
2016,11,14,22,0,0.0,0.0,0.0,16.1,16.1,56.9,884.2,1.8,8.9,0
2016,11,14,23,0,0.0,0.0,0.0,14.4,14.4,70.2,884.4,3.0,350.3,0
2016,11,15,0,0,0.0,0.0,0.0,13.6,13.6,59.9,884.2,2.6,19.8,0
2016,11,15,1,0,0.0,0.0,0.0,12.4,12.4,61.2,884.2,2.7,17.5,0
2016,11,15,2,0,0.0,0.0,0.0,11.3,11.3,63.1,884.2,2.7,15.5,0
2016,11,15,3,0,0.0,0.0,0.0,10.2,10.2,64.9,884.6,2.6,14.8,0
2016,11,15,4,0,0.0,0.0,0.0,9.3,9.3,67.2,884.9,2.4,13.9,0
2016,11,15,5,0,0.0,0.0,0.0,8.6,8.6,69.7,885.3,2.0,12.2,0
2016,11,15,6,0,10.1,0.0,10.1,6.9,6.9,83.4,884.6,1.8,33.9,0
2016,11,15,7,0,250.3,820.7,33.5,8.6,8.6,63.6,885.1,0.3,210.6,0
2016,11,15,8,0,509.2,968.9,40.8,11.3,11.3,45.9,885.5,1.1,228.2,0
2016,11,15,9,0,747.6,1036.9,44.9,14.9,14.9,32.2,884.7,2.0,263.8,0
2016,11,15,10,0,942.8,1073.3,47.4,19.2,19.2,22.7,883.8,2.7,296.0,0
2016,11,15,11,0,1078.7,1093.1,48.9,23.8,23.8,18.1,882.7,3.2,314.9,0
2016,11,15,12,0,1144.6,1101.6,49.6,23.9,23.9,17.4,881.5,6.1,332.0,0
2016,11,15,13,0,1135.2,1100.7,49.4,25.7,25.7,15.4,880.6,6.9,335.0,0
2016,11,15,14,0,1051.5,1090.3,48.5,27.3,27.3,14.1,879.7,7.7,336.8,0
2016,11,15,15,0,899.9,1067.9,46.7,28.1,28.1,13.4,879.7,8.1,337.5,0
2016,11,15,16,0,692.4,1026.5,43.9,28.6,28.6,13.5,879.8,8.4,337.2,0
2016,11,15,17,0,446.5,947.1,39.3,28.5,28.5,14.2,879.9,8.3,335.6,0
2016,11,15,18,0,187.1,757.0,30.4,27.1,27.1,18.6,881.7,7.9,324.8,0
2016,11,15,19,0,0.0,0.0,0.0,24.0,24.0,20.3,882.6,3.4,317.4,0
2016,11,15,20,0,0.0,0.0,0.0,21.0,21.0,24.9,883.4,1.3,223.3,0
2016,11,15,21,0,0.0,0.0,0.0,18.3,18.3,35.8,884.0,1.5,207.6,0
2016,11,15,22,0,0.0,0.0,0.0,16.1,16.1,48.3,884.4,1.3,242.0,0
2016,11,15,23,0,0.0,0.0,0.0,14.5,14.5,61.7,884.6,1.9,278.7,0
2016,11,16,0,0,0.0,0.0,0.0,13.4,13.4,58.5,884.4,2.4,36.4,0
2016,11,16,1,0,0.0,0.0,0.0,12.4,12.4,59.5,884.4,2.6,33.4,0
2016,11,16,2,0,0.0,0.0,0.0,11.4,11.4,61.2,884.4,2.8,33.2,0
2016,11,16,3,0,0.0,0.0,0.0,10.4,10.4,63.0,884.7,2.5,49.6,0
2016,11,16,4,0,0.0,0.0,0.0,9.7,9.7,65.2,884.9,2.3,170.7,0
2016,11,16,5,0,0.0,0.0,0.0,9.1,9.1,67.7,885.2,1.9,188.9,0
2016,11,16,6,0,10.2,0.0,10.2,8.1,8.1,77.4,884.3,1.4,193.9,0
2016,11,16,7,0,133.8,15.4,129.7,9.7,9.7,58.0,884.6,0.1,201.2,0
2016,11,16,8,0,513.8,979.3,40.0,12.4,12.4,40.8,884.8,1.3,210.2,0
2016,11,16,9,0,752.9,1045.9,43.7,15.9,15.9,27.6,884.1,2.2,227.1,0
2016,11,16,10,0,948.5,1081.7,46.0,20.1,20.1,18.6,883.3,2.8,255.2,0
2016,11,16,11,0,1084.6,1101.1,47.2,24.7,24.7,14.6,882.4,3.2,287.3,0
2016,11,16,12,0,1150.7,1109.4,47.7,26.4,26.4,12.3,881.6,4.9,302.0,0
2016,11,16,13,0,1140.9,1107.8,47.7,28.1,28.1,11.2,880.6,5.6,312.2,0
2016,11,16,14,0,1056.8,1097.0,47.1,29.6,29.6,10.5,879.7,6.3,317.7,0
2016,11,16,15,0,904.8,1074.2,45.6,30.2,30.2,10.6,879.7,6.3,319.4,0
2016,11,16,16,0,696.9,1032.7,43.1,30.4,30.4,11.3,879.8,6.2,318.4,0
2016,11,16,17,0,450.4,953.3,38.8,30.1,30.1,12.6,879.9,5.8,313.4,0
2016,11,16,18,0,190.4,765.6,30.2,28.4,28.4,15.1,881.0,6.0,317.2,0
2016,11,16,19,0,0.0,0.0,0.0,25.2,25.2,17.6,881.8,1.3,299.1,0
2016,11,16,20,0,0.0,0.0,0.0,22.1,22.1,22.8,882.5,2.6,169.1,0
2016,11,16,21,0,0.0,0.0,0.0,19.6,19.6,33.3,882.9,3.0,149.6,0
2016,11,16,22,0,0.0,0.0,0.0,17.6,17.6,45.6,883.1,2.2,137.3,0
2016,11,16,23,0,0.0,0.0,0.0,16.2,16.2,58.7,883.2,0.2,331.9,0
2016,11,17,0,0,0.0,0.0,0.0,14.5,14.5,57.0,883.1,1.9,26.6,0
2016,11,17,1,0,0.0,0.0,0.0,13.7,13.7,57.8,883.0,2.0,22.5,0
2016,11,17,2,0,0.0,0.0,0.0,12.9,12.9,59.1,882.8,2.1,19.7,0
2016,11,17,3,0,0.0,0.0,0.0,12.1,12.1,61.6,883.1,1.8,19.4,0
2016,11,17,4,0,0.0,0.0,0.0,11.4,11.4,64.5,883.3,1.6,22.3,0
2016,11,17,5,0,0.0,0.0,0.0,11.0,11.0,67.8,883.5,1.2,195.6,0
2016,11,17,6,0,10.5,0.0,10.5,9.5,9.5,76.8,883.5,1.6,200.9,0
2016,11,17,7,0,252.3,824.0,33.6,11.2,11.2,57.7,883.7,1.5,203.8,0
2016,11,17,8,0,510.7,970.4,40.9,13.9,13.9,40.8,883.7,2.2,208.7,0
2016,11,17,9,0,748.3,1037.1,45.0,17.4,17.4,27.3,883.0,2.6,217.8,0
2016,11,17,10,0,942.8,1072.9,47.6,21.5,21.5,18.2,882.2,2.9,233.8,0
2016,11,17,11,0,1077.9,1091.9,49.2,26.0,26.0,13.9,881.3,3.0,259.2,0
2016,11,17,12,0,1143.4,1099.7,49.9,27.9,27.9,14.1,879.3,2.9,283.4,0
2016,11,17,13,0,1132.9,1097.1,49.9,29.5,29.5,12.6,878.4,3.4,302.2,0
2016,11,17,14,0,1048.7,1085.1,49.1,31.0,31.0,11.7,877.5,4.0,312.8,0
2016,11,17,15,0,688.0,384.9,379.7,31.5,31.5,11.9,877.4,4.4,318.4,0
2016,11,17,16,0,462.5,244.8,307.1,31.7,31.7,12.7,877.4,4.7,320.5,0
2016,11,17,17,0,445.6,935.6,40.0,31.4,31.4,14.2,877.5,4.7,319.0,0
2016,11,17,18,0,188.5,745.4,31.0,29.7,29.7,17.8,879.1,8.2,343.3,0
2016,11,17,19,0,0.0,0.0,0.0,26.4,26.4,20.9,880.0,4.4,2.1,0
2016,11,17,20,0,0.0,0.0,0.0,23.2,23.2,26.7,880.9,2.4,30.8,0
2016,11,17,21,0,0.0,0.0,0.0,20.5,20.5,37.3,881.5,2.5,35.7,0
2016,11,17,22,0,0.0,0.0,0.0,18.4,18.4,49.4,881.9,2.3,26.1,0
2016,11,17,23,0,0.0,0.0,0.0,16.8,16.8,62.5,882.1,2.7,3.1,0
2016,11,18,0,0,0.0,0.0,0.0,14.7,14.7,59.1,883.4,1.9,16.1,0
2016,11,18,1,0,0.0,0.0,0.0,13.6,13.6,59.7,883.6,2.0,13.8,0
2016,11,18,2,0,0.0,0.0,0.0,12.6,12.6,60.8,883.8,2.1,11.8,0
2016,11,18,3,0,0.0,0.0,0.0,11.6,11.6,62.5,883.9,2.0,9.9,0
2016,11,18,4,0,0.0,0.0,0.0,10.8,10.8,64.6,884.0,1.8,4.4,0
2016,11,18,5,0,0.0,0.0,0.0,10.1,10.1,67.0,884.1,1.5,233.3,0
2016,11,18,6,0,10.6,0.0,10.6,8.7,8.7,76.1,884.0,2.0,215.7,0
2016,11,18,7,0,243.7,787.8,34.2,10.4,10.4,56.8,884.2,0.7,214.6,0
2016,11,18,8,0,495.6,936.9,42.0,13.1,13.1,39.7,884.2,0.9,222.0,0
2016,11,18,9,0,727.8,1004.8,46.3,16.5,16.5,25.9,883.8,1.6,243.0,0
2016,11,18,10,0,917.7,1041.0,49.1,20.6,20.6,16.4,883.3,2.0,271.5,0
2016,11,18,11,0,1049.5,1060.0,50.8,25.1,25.1,11.9,882.6,2.3,297.0,0
2016,11,18,12,0,1113.1,1067.4,51.6,27.6,27.6,17.6,880.7,2.4,311.9,0
2016,11,18,13,0,895.8,471.6,430.2,29.1,29.1,16.1,880.0,2.3,321.5,0
2016,11,18,14,0,1022.9,1053.9,51.4,30.5,30.5,15.3,879.3,2.4,326.6,0
2016,11,18,15,0,875.4,1029.5,49.9,31.1,31.1,15.0,879.1,2.8,328.3,0
2016,11,18,16,0,673.3,984.9,47.0,31.4,31.4,15.4,879.0,3.1,328.0,0
2016,11,18,17,0,434.2,900.9,42.1,31.2,31.2,16.5,879.1,3.3,325.2,0
2016,11,18,18,0,183.2,706.4,32.4,29.3,29.3,26.9,880.6,8.1,335.9,0
2016,11,18,19,0,0.0,0.0,0.0,26.1,26.1,30.5,881.8,3.8,349.0,0
2016,11,18,20,0,0.0,0.0,0.0,23.1,23.1,36.8,882.8,0.5,19.3,0
2016,11,18,21,0,0.0,0.0,0.0,20.6,20.6,46.9,883.1,0.5,33.2,0
2016,11,18,22,0,0.0,0.0,0.0,18.6,18.6,58.7,883.2,0.4,17.5,0
2016,11,18,23,0,0.0,0.0,0.0,17.2,17.2,71.3,883.1,1.6,337.8,0
2016,11,19,0,0,0.0,0.0,0.0,14.2,14.2,59.6,884.1,1.4,37.5,0
2016,11,19,1,0,0.0,0.0,0.0,13.2,13.2,59.8,884.0,1.6,33.8,0
2016,11,19,2,0,0.0,0.0,0.0,12.2,12.2,60.6,884.0,1.6,32.1,0
2016,11,19,3,0,0.0,0.0,0.0,11.5,11.5,62.1,884.0,1.7,34.6,0
2016,11,19,4,0,0.0,0.0,0.0,11.0,11.0,64.0,884.0,1.6,41.0,0
2016,11,19,5,0,0.0,0.0,0.0,10.7,10.7,66.2,884.0,1.5,60.0,0
2016,11,19,6,0,11.2,0.0,11.2,11.3,11.3,74.6,883.2,1.8,208.5,0
2016,11,19,7,0,122.7,5.8,121.2,13.2,13.2,56.1,883.1,0.7,209.7,0
2016,11,19,8,0,489.3,911.4,47.9,16.2,16.2,39.8,882.9,1.0,217.5,0
2016,11,19,9,0,521.2,273.2,335.9,19.6,19.6,26.8,882.5,1.7,242.3,0
2016,11,19,10,0,913.5,1024.9,58.4,23.8,23.8,18.1,882.0,2.2,278.3,0
2016,11,19,11,0,874.1,463.1,437.8,28.3,28.3,14.4,881.4,2.5,306.7,0
2016,11,19,12,0,888.6,451.7,439.4,29.0,29.0,21.1,880.1,3.5,316.9,0
2016,11,19,13,0,835.0,415.2,424.9,30.5,30.5,19.6,879.6,3.8,323.8,0
2016,11,19,14,0,679.8,323.1,381.8,31.8,31.8,18.7,879.0,4.2,327.8,0
2016,11,19,15,0,685.0,369.7,388.2,32.3,32.3,19.1,879.0,4.8,331.7,0
2016,11,19,16,0,459.7,232.7,311.4,31.9,31.9,20.2,879.0,5.4,333.7,0
2016,11,19,17,0,248.7,89.4,209.6,31.2,31.2,21.9,879.2,5.7,334.0,0
2016,11,19,18,0,86.0,0.0,86.0,29.7,29.7,22.5,879.8,7.3,354.2,0
2016,11,19,19,0,0.0,0.0,0.0,26.2,26.2,26.3,880.6,4.0,18.4,0
2016,11,19,20,0,0.0,0.0,0.0,22.8,22.8,32.8,881.3,2.5,45.3,0
2016,11,19,21,0,0.0,0.0,0.0,20.0,20.0,42.7,881.9,2.3,52.5,0
2016,11,19,22,0,0.0,0.0,0.0,17.7,17.7,54.2,882.3,1.7,48.6,0
2016,11,19,23,0,0.0,0.0,0.0,15.9,15.9,66.5,882.5,1.4,25.8,0
2016,11,20,0,0,0.0,0.0,0.0,14.0,14.0,58.1,883.5,2.3,23.0,0
2016,11,20,1,0,0.0,0.0,0.0,12.6,12.6,58.4,883.5,2.5,21.3,0
2016,11,20,2,0,0.0,0.0,0.0,11.4,11.4,59.3,883.5,2.6,19.9,0
2016,11,20,3,0,0.0,0.0,0.0,10.2,10.2,61.0,883.6,2.4,19.5,0
2016,11,20,4,0,0.0,0.0,0.0,9.3,9.3,63.1,883.7,2.1,19.3,0
2016,11,20,5,0,0.0,0.0,0.0,8.5,8.5,65.6,883.8,1.8,19.5,0
2016,11,20,6,0,10.9,0.0,10.9,7.4,7.4,82.5,883.5,1.8,224.0,0
2016,11,20,7,0,248.7,805.7,33.9,9.2,9.2,63.9,883.6,0.5,215.9,0
2016,11,20,8,0,504.3,956.2,41.0,12.1,12.1,47.5,883.6,1.2,222.6,0
2016,11,20,9,0,740.4,1026.3,44.5,15.8,15.8,34.3,883.0,2.2,244.7,0
2016,11,20,10,0,934.4,1064.6,46.3,20.1,20.1,25.4,882.3,2.9,274.9,0
2016,11,20,11,0,1070.1,1085.9,47.1,24.8,24.8,21.5,881.5,3.5,300.8,0
2016,11,20,12,0,1137.1,1096.0,47.0,25.5,25.5,20.6,880.1,4.7,315.8,0
2016,11,20,13,0,1128.6,1094.6,46.9,27.3,27.3,19.1,879.3,5.5,323.3,0
2016,11,20,14,0,1046.9,1084.1,46.1,28.8,28.8,18.2,878.5,6.4,327.5,0
2016,11,20,15,0,898.2,1061.7,44.6,29.4,29.4,18.3,878.5,6.7,330.3,0
2016,11,20,16,0,694.3,1020.8,42.2,29.4,29.4,19.1,878.6,6.7,331.3,0
2016,11,20,17,0,452.3,943.7,38.1,29.0,29.0,20.6,878.7,6.5,330.4,0
2016,11,20,18,0,196.6,764.5,30.1,27.8,27.8,22.5,880.8,6.7,332.4,0
2016,11,20,19,0,0.0,0.0,0.0,24.4,24.4,26.0,881.7,2.1,345.0,0
2016,11,20,20,0,0.0,0.0,0.0,21.1,21.1,32.2,882.6,1.6,136.1,0
2016,11,20,21,0,0.0,0.0,0.0,18.5,18.5,43.5,883.0,2.2,141.8,0
2016,11,20,22,0,0.0,0.0,0.0,16.4,16.4,56.5,883.3,1.6,174.1,0
2016,11,20,23,0,0.0,0.0,0.0,14.9,14.9,70.3,883.3,1.4,258.4,0
2016,11,21,0,0,0.0,0.0,0.0,13.6,13.6,65.5,882.9,2.9,14.9,0
2016,11,21,1,0,0.0,0.0,0.0,12.7,12.7,66.0,882.8,3.2,12.9,0
2016,11,21,2,0,0.0,0.0,0.0,11.8,11.8,67.1,882.8,3.4,10.9,0
2016,11,21,3,0,0.0,0.0,0.0,11.0,11.0,69.3,883.2,3.1,8.9,0
