Latitude: 43.688000
Longitude: 5.756000
Elevation: 287.000000
Month, Chosen year
1,2007
2,2007
3,2011
4,2008
5,2007
6,2012
7,2007
8,2014
9,2014
10,2008
11,2009
12,2014
Date&Time (UTC),Dry bulb temperature (deg. C),Relative Humidity (%), Global horizontal irradiance (W/m2) ,Direct (beam) normal Irradiance (W/m2),Diffuse horizontal irradiance (W/m2), Infrared radiation downwards (W/m2),  Windspeed (m/s), Wind direction (deg.),  Air pressure (Pa)
02/10/2008 10:00:00,19.26,50.44,655.00,829.59,123.00,320.77,4.79,116,97862
02/10/2008 11:00:00,20.49,47.21,696.00,831.66,132.00,320.70,4.99,113,97833
02/10/2008 12:00:00,20.57,47.25,694.00,875.43,111.00,320.93,4.87,111,97800
02/10/2008 13:00:00,20.65,47.29,621.00,847.23,108.00,321.17,4.75,110,97768
02/10/2008 14:00:00,20.72,47.33,500.00,806.51,96.00,321.40,4.63,108,97736
02/10/2008 15:00:00,19.19,51.98,338.00,717.98,80.00,322.17,4.33,106,97729
02/10/2008 16:00:00,17.65,56.64,152.00,488.43,59.00,322.93,4.02,104,97723
02/10/2008 17:00:00,16.12,61.29,0.00,0.00,0.00,323.70,3.71,101,97717
02/10/2008 18:00:00,15.38,64.04,0.00,-0.00,0.00,324.73,3.78,104,97742
02/10/2008 19:00:00,14.64,66.80,0.00,-0.00,0.00,325.77,3.85,106,97768
02/10/2008 20:00:00,13.91,69.55,0.00,-0.00,0.00,326.80,3.92,109,97794
02/10/2008 21:00:00,13.54,71.43,0.00,-0.00,0.00,327.37,4.01,111,97778
02/10/2008 22:00:00,13.17,73.32,0.00,-0.00,0.00,327.93,4.10,113,97762
02/10/2008 23:00:00,12.80,75.20,0.00,-0.00,0.00,328.50,4.19,116,97746
03/10/2008 00:00:00,12.50,75.23,0.00,-0.00,0.00,330.12,4.01,116,97736
03/10/2008 01:00:00,12.20,75.26,0.00,-0.00,0.00,331.73,3.83,116,97726
03/10/2008 02:00:00,11.89,75.29,0.00,-0.00,0.00,333.35,3.64,117,97717
03/10/2008 03:00:00,11.53,77.49,0.00,-0.00,0.00,331.65,3.71,116,97717
03/10/2008 04:00:00,11.16,79.69,0.00,-0.00,0.00,329.95,3.79,116,97717
03/10/2008 05:00:00,10.80,81.89,0.00,-0.00,0.00,328.25,3.86,115,97717
03/10/2008 06:00:00,12.74,77.00,59.00,306.63,30.00,328.50,4.24,114,97729
03/10/2008 07:00:00,14.68,72.12,239.00,622.99,69.00,328.75,4.63,114,97742
03/10/2008 08:00:00,16.61,67.23,411.00,740.58,93.00,329.00,5.01,113,97755
03/10/2008 09:00:00,17.67,62.78,557.00,816.67,105.00,329.68,5.32,111,97720
03/10/2008 10:00:00,18.73,58.33,654.00,845.06,116.00,330.37,5.63,109,97684
03/10/2008 11:00:00,19.79,53.88,699.00,861.49,119.00,331.05,5.94,107,97649
03/10/2008 12:00:00,19.68,53.29,680.00,841.41,124.00,330.22,6.26,104,97614
03/10/2008 13:00:00,19.57,52.69,618.00,861.49,101.00,329.38,6.57,101,97578
03/10/2008 14:00:00,19.46,52.10,491.00,789.31,100.00,328.55,6.88,98,97543
03/10/2008 15:00:00,18.14,55.28,325.00,664.45,90.00,329.15,6.36,99,97549
03/10/2008 16:00:00,16.81,58.46,124.00,270.71,74.00,329.75,5.84,100,97556
03/10/2008 17:00:00,15.49,61.64,0.00,-0.00,0.00,330.35,5.32,101,97562
03/10/2008 18:00:00,14.81,64.76,0.00,-0.00,0.00,332.02,5.09,105,97597
03/10/2008 19:00:00,14.13,67.89,0.00,-0.00,0.00,333.68,4.86,110,97633
03/10/2008 20:00:00,13.46,71.01,0.00,-0.00,0.00,335.35,4.62,114,97668
03/10/2008 21:00:00,13.05,72.83,0.00,-0.00,0.00,337.05,4.61,118,97668
03/10/2008 22:00:00,12.65,74.66,0.00,-0.00,0.00,338.75,4.60,121,97668
03/10/2008 23:00:00,12.24,76.48,0.00,-0.00,0.00,340.45,4.59,125,97668
04/10/2008 00:00:00,12.18,76.60,0.00,-0.00,0.00,344.18,4.64,125,97636
04/10/2008 01:00:00,12.13,76.73,0.00,-0.00,0.00,347.92,4.69,125,97604
04/10/2008 02:00:00,12.07,76.85,0.00,-0.00,0.00,351.65,4.73,126,97572
04/10/2008 03:00:00,11.45,78.53,0.00,-0.00,0.00,359.48,4.84,126,97585
04/10/2008 04:00:00,10.83,80.20,0.00,-0.00,0.00,367.32,4.95,126,97597
04/10/2008 05:00:00,10.21,81.88,0.00,-0.00,0.00,375.15,5.06,126,97610
04/10/2008 06:00:00,11.23,75.37,41.00,88.09,33.00,372.47,5.55,127,97643
04/10/2008 07:00:00,12.25,68.87,226.00,542.86,80.00,369.78,6.04,128,97675
04/10/2008 08:00:00,13.27,62.36,400.00,696.06,104.00,367.10,6.52,129,97707
04/10/2008 09:00:00,14.18,56.36,549.00,801.35,109.00,360.13,6.91,129,97697
04/10/2008 10:00:00,15.09,50.37,645.00,827.56,122.00,353.17,7.29,129,97688
04/10/2008 11:00:00,15.99,44.37,682.00,812.49,139.00,346.20,7.67,129,97678
04/10/2008 12:00:00,15.77,43.45,671.00,823.66,131.00,335.75,8.08,129,97662
04/10/2008 13:00:00,15.55,42.53,602.00,812.14,119.00,325.30,8.50,129,97646
04/10/2008 14:00:00,15.32,41.61,482.00,771.72,104.00,314.85,8.91,129,97630
04/10/2008 15:00:00,13.96,45.07,324.00,695.36,82.00,309.13,8.50,131,97675
04/10/2008 16:00:00,12.61,48.52,145.00,530.68,50.00,303.42,8.09,133,97720
04/10/2008 17:00:00,11.25,51.98,0.00,-0.00,0.00,297.70,7.68,134,97765
04/10/2008 18:00:00,10.49,55.77,0.00,-0.00,0.00,296.78,7.45,135,97842
04/10/2008 19:00:00,9.74,59.55,0.00,-0.00,0.00,295.87,7.22,136,97920
04/10/2008 20:00:00,8.99,63.34,0.00,-0.00,0.00,294.95,6.99,136,97997
04/10/2008 21:00:00,8.66,66.11,0.00,-0.00,0.00,294.63,7.09,137,98010
04/10/2008 22:00:00,8.33,68.89,0.00,-0.00,0.00,294.32,7.18,137,98023
04/10/2008 23:00:00,8.00,71.66,0.00,-0.00,0.00,294.00,7.27,137,98036
05/10/2008 00:00:00,7.63,71.74,0.00,-0.00,0.00,294.53,7.53,138,98045
05/10/2008 01:00:00,7.26,71.83,0.00,-0.00,0.00,295.07,7.79,140,98055
05/10/2008 02:00:00,6.89,71.91,0.00,-0.00,0.00,295.60,8.06,141,98065
05/10/2008 03:00:00,6.73,70.65,0.00,-0.00,0.00,292.95,7.93,143,98097
05/10/2008 04:00:00,6.56,69.40,0.00,-0.00,0.00,290.30,7.81,146,98129
05/10/2008 05:00:00,6.39,68.14,0.00,-0.00,0.00,287.65,7.68,148,98161
05/10/2008 06:00:00,7.84,63.77,54.00,298.73,28.00,286.07,7.64,148,98226
05/10/2008 07:00:00,9.29,59.39,229.00,603.79,69.00,284.48,7.59,148,98290
05/10/2008 08:00:00,10.74,55.02,400.00,721.96,96.00,282.90,7.54,148,98354
05/10/2008 09:00:00,12.11,51.30,544.00,798.68,109.00,283.00,7.00,144,98367
05/10/2008 10:00:00,13.47,47.58,640.00,825.78,122.00,283.10,6.45,140,98380
05/10/2008 11:00:00,14.83,43.86,676.00,811.02,138.00,283.20,5.90,137,98393
05/10/2008 12:00:00,15.03,43.60,654.00,776.43,149.00,284.95,5.88,135,98374
05/10/2008 13:00:00,15.22,43.33,573.00,707.59,156.00,286.70,5.85,134,98354
05/10/2008 14:00:00,15.41,43.07,473.00,753.72,108.00,288.45,5.82,132,98335
05/10/2008 15:00:00,14.04,45.97,309.00,630.87,93.00,289.00,5.15,133,98371
05/10/2008 16:00:00,12.68,48.86,129.00,392.26,61.00,289.55,4.48,134,98406
05/10/2008 17:00:00,11.31,51.76,0.00,-0.00,0.00,290.10,3.81,135,98441
05/10/2008 18:00:00,10.49,54.59,0.00,-0.00,0.00,293.75,3.48,133,98474
05/10/2008 19:00:00,9.67,57.42,0.00,-0.00,0.00,297.40,3.14,131,98506
05/10/2008 20:00:00,8.85,60.25,0.00,-0.00,0.00,301.05,2.81,129,98538
05/10/2008 21:00:00,8.52,62.30,0.00,-0.00,0.00,302.80,2.69,126,98541
05/10/2008 22:00:00,8.18,64.35,0.00,-0.00,0.00,304.55,2.56,123,98545
05/10/2008 23:00:00,7.85,66.40,0.00,-0.00,0.00,306.30,2.43,120,98548
06/10/2008 00:00:00,7.50,66.73,0.00,-0.00,0.00,304.85,2.47,122,98512
06/10/2008 01:00:00,7.15,67.06,0.00,-0.00,0.00,303.40,2.52,124,98477
06/10/2008 02:00:00,6.79,67.39,0.00,-0.00,0.00,301.95,2.57,125,98441
06/10/2008 03:00:00,6.39,68.36,0.00,-0.00,0.00,301.77,2.34,121,98438
06/10/2008 04:00:00,5.98,69.32,0.00,-0.00,0.00,301.58,2.11,118,98435
06/10/2008 05:00:00,5.58,70.29,0.00,-0.00,0.00,301.40,1.89,114,98432
06/10/2008 06:00:00,8.22,63.00,48.00,252.29,27.00,301.52,1.88,109,98467
06/10/2008 07:00:00,10.86,55.70,227.00,612.99,67.00,301.63,1.86,104,98503
06/10/2008 08:00:00,13.49,48.41,396.00,719.64,96.00,301.75,1.85,99,98538
06/10/2008 09:00:00,14.83,45.25,539.00,796.01,109.00,303.53,2.37,95,98525
06/10/2008 10:00:00,16.17,42.08,635.00,824.01,122.00,305.32,2.89,91,98512
06/10/2008 11:00:00,17.50,38.92,671.00,809.56,138.00,307.10,3.41,86,98499
06/10/2008 12:00:00,17.26,39.06,656.00,804.40,137.00,307.93,3.34,83,98467
06/10/2008 13:00:00,17.02,39.20,584.00,777.50,130.00,308.77,3.27,80,98435
06/10/2008 14:00:00,16.78,39.34,444.00,630.85,142.00,309.60,3.20,77,98403
06/10/2008 15:00:00,14.97,45.59,285.00,501.84,116.00,311.62,2.94,76,98416
06/10/2008 16:00:00,13.15,51.84,119.00,339.85,62.00,313.63,2.69,74,98429
06/10/2008 17:00:00,11.34,58.09,0.00,-0.00,0.00,315.65,2.43,72,98441
06/10/2008 18:00:00,11.43,60.14,0.00,-0.00,0.00,316.95,2.29,74,98474
06/10/2008 19:00:00,11.52,62.20,0.00,-0.00,0.00,318.25,2.14,75,98506
06/10/2008 20:00:00,11.62,64.25,0.00,-0.00,0.00,319.55,2.00,76,98538
06/10/2008 21:00:00,10.97,66.21,0.00,-0.00,0.00,319.80,1.84,80,98541
06/10/2008 22:00:00,10.33,68.17,0.00,-0.00,0.00,320.05,1.69,84,98545
06/10/2008 23:00:00,9.68,70.13,0.00,-0.00,0.00,320.30,1.53,88,98548
07/10/2008 00:00:00,9.20,68.74,0.00,-0.00,0.00,320.20,1.58,98,98551
07/10/2008 01:00:00,8.72,67.35,0.00,-0.00,0.00,320.10,1.63,107,98554
07/10/2008 02:00:00,8.23,65.96,0.00,-0.00,0.00,320.00,1.68,116,98557
07/10/2008 03:00:00,8.05,65.83,0.00,-0.00,0.00,319.98,1.62,111,98554
07/10/2008 04:00:00,7.86,65.69,0.00,-0.00,0.00,319.97,1.56,105,98551
07/10/2008 05:00:00,7.68,65.56,0.00,-0.00,0.00,319.95,1.50,100,98548
07/10/2008 06:00:00,10.72,62.26,47.00,264.40,26.00,320.50,1.66,95,98583
07/10/2008 07:00:00,13.76,58.97,213.00,521.37,79.00,321.05,1.83,91,98619
07/10/2008 08:00:00,16.80,55.67,383.00,664.01,109.00,321.60,1.99,86,98654
07/10/2008 09:00:00,18.20,54.56,514.00,696.27,141.00,322.47,2.33,84,98641
07/10/2008 10:00:00,19.59,53.44,629.00,822.24,121.00,323.33,2.68,81,98628
07/10/2008 11:00:00,20.98,52.33,673.00,838.70,125.00,324.20,3.02,78,98615
07/10/2008 12:00:00,20.89,52.87,657.00,834.40,123.00,324.82,3.10,74,98593
07/10/2008 13:00:00,20.80,53.42,587.00,821.07,112.00,325.43,3.18,70,98570
07/10/2008 14:00:00,20.71,53.96,469.00,790.39,95.00,326.05,3.26,66,98548
07/10/2008 15:00:00,18.49,61.86,306.00,682.46,80.00,326.58,3.01,67,98564
07/10/2008 16:00:00,16.26,69.75,127.00,487.30,48.00,327.12,2.77,67,98580
07/10/2008 17:00:00,14.04,77.65,0.00,-0.00,0.00,327.65,2.52,67,98596
07/10/2008 18:00:00,14.20,79.51,0.00,-0.00,0.00,328.08,2.30,68,98625
07/10/2008 19:00:00,14.36,81.37,0.00,-0.00,0.00,328.52,2.07,69,98654
07/10/2008 20:00:00,14.52,83.23,0.00,-0.00,0.00,328.95,1.85,70,98683
07/10/2008 21:00:00,13.54,85.57,0.00,-0.00,0.00,329.33,1.52,69,98677
07/10/2008 22:00:00,12.57,87.92,0.00,-0.00,0.00,329.72,1.19,69,98670
07/10/2008 23:00:00,11.59,90.26,0.00,-0.00,0.00,330.10,0.86,69,98664
08/10/2008 00:00:00,11.04,90.38,0.00,-0.00,0.00,330.25,0.81,68,98638
08/10/2008 01:00:00,10.49,90.49,0.00,-0.00,0.00,330.40,0.77,67,98612
08/10/2008 02:00:00,9.93,90.61,0.00,-0.00,0.00,330.55,0.73,66,98586
08/10/2008 03:00:00,9.67,90.73,0.00,-0.00,0.00,332.13,0.66,47,98564
08/10/2008 04:00:00,9.40,90.86,0.00,-0.00,0.00,333.72,0.59,28,98541
08/10/2008 05:00:00,9.14,90.98,0.00,-0.00,0.00,335.30,0.52,10,98519
08/10/2008 06:00:00,12.13,83.18,31.00,66.14,26.00,335.90,0.91,10,98541
08/10/2008 07:00:00,15.12,75.39,104.00,27.67,97.00,336.50,1.31,11,98564
08/10/2008 08:00:00,18.11,67.59,203.00,53.87,181.00,337.10,1.70,11,98586
08/10/2008 09:00:00,19.11,65.98,448.00,442.39,213.00,338.45,2.17,12,98557
08/10/2008 10:00:00,20.10,64.37,405.00,159.85,307.00,339.80,2.64,13,98528
08/10/2008 11:00:00,21.09,62.76,327.00,41.64,300.00,341.15,3.12,15,98499
08/10/2008 12:00:00,20.53,65.11,189.00,0.00,189.00,343.28,3.36,8,98464
08/10/2008 13:00:00,19.96,67.46,473.00,394.34,247.00,345.42,3.60,2,98429
08/10/2008 14:00:00,19.39,69.81,412.00,530.30,164.00,347.55,3.83,356,98393
08/10/2008 15:00:00,18.27,75.71,196.00,138.22,151.00,345.52,3.43,353,98383
08/10/2008 16:00:00,17.16,81.61,120.00,459.93,48.00,343.48,3.02,350,98374
08/10/2008 17:00:00,16.04,87.51,0.00,-0.00,0.00,341.45,2.61,347,98364
08/10/2008 18:00:00,15.71,90.38,0.00,-0.00,0.00,339.50,2.62,344,98371
08/10/2008 19:00:00,15.39,93.24,0.00,-0.00,0.00,337.55,2.63,341,98377
08/10/2008 20:00:00,15.07,96.11,0.00,-0.00,0.00,335.60,2.65,338,98383
08/10/2008 21:00:00,15.19,96.20,0.00,-0.00,0.00,338.50,2.67,335,98371
08/10/2008 22:00:00,15.31,96.30,0.00,-0.00,0.00,341.40,2.69,333,98358
08/10/2008 23:00:00,15.43,96.39,0.00,-0.00,0.00,344.30,2.72,330,98345
09/10/2008 00:00:00,15.23,96.72,0.00,-0.00,0.00,345.73,3.17,329,98306
09/10/2008 01:00:00,15.03,97.06,0.00,-0.00,0.00,347.17,3.62,328,98267
09/10/2008 02:00:00,14.83,97.39,0.00,-0.00,0.00,348.60,4.07,327,98229
09/10/2008 03:00:00,14.84,97.64,0.00,-0.00,0.00,352.38,4.27,326,98209
09/10/2008 04:00:00,14.85,97.89,0.00,-0.00,0.00,356.17,4.46,325,98190
09/10/2008 05:00:00,14.86,98.14,0.00,-0.00,0.00,359.95,4.66,324,98171
09/10/2008 06:00:00,15.32,97.69,18.00,0.00,18.00,362.83,4.90,326,98203
09/10/2008 07:00:00,15.79,97.24,50.00,0.00,50.00,365.72,5.13,328,98235
09/10/2008 08:00:00,16.25,96.79,48.00,0.00,48.00,368.60,5.37,329,98267
09/10/2008 09:00:00,16.48,96.86,68.00,0.00,68.00,370.83,5.16,333,98264
09/10/2008 10:00:00,16.71,96.92,86.00,0.00,86.00,373.07,4.96,336,98261
09/10/2008 11:00:00,16.94,96.99,108.00,0.00,108.00,375.30,4.76,340,98258
09/10/2008 12:00:00,16.27,95.01,125.00,0.00,125.00,372.05,4.21,318,98251
09/10/2008 13:00:00,15.60,93.02,93.00,0.00,93.00,368.80,3.66,296,98245
09/10/2008 14:00:00,14.93,91.04,147.00,2.16,146.00,365.55,3.10,274,98238
09/10/2008 15:00:00,14.42,92.92,120.00,12.50,116.00,361.78,2.63,258,98261
09/10/2008 16:00:00,13.90,94.80,64.00,46.35,57.00,358.02,2.16,243,98284
09/10/2008 17:00:00,13.39,96.68,0.00,-0.00,0.00,354.25,1.68,228,98306
09/10/2008 18:00:00,13.33,96.51,0.00,-0.00,0.00,352.73,1.86,239,98354
09/10/2008 19:00:00,13.28,96.35,0.00,-0.00,0.00,351.22,2.03,251,98403
09/10/2008 20:00:00,13.23,96.18,0.00,-0.00,0.00,349.70,2.21,263,98451
09/10/2008 21:00:00,13.30,96.07,0.00,-0.00,0.00,347.48,2.19,259,98480
09/10/2008 22:00:00,13.38,95.95,0.00,-0.00,0.00,345.27,2.18,255,98509
09/10/2008 23:00:00,13.45,95.84,0.00,-0.00,0.00,343.05,2.17,250,98538
10/10/2008 00:00:00,13.27,95.03,0.00,-0.00,0.00,342.53,2.26,251,98564
10/10/2008 01:00:00,13.09,94.22,0.00,-0.00,0.00,342.02,2.35,251,98590
10/10/2008 02:00:00,12.90,93.41,0.00,-0.00,0.00,341.50,2.44,251,98615
10/10/2008 03:00:00,12.76,93.16,0.00,-0.00,0.00,345.65,2.53,253,98660
10/10/2008 04:00:00,12.61,92.91,0.00,-0.00,0.00,349.80,2.62,255,98706
10/10/2008 05:00:00,12.46,92.66,0.00,-0.00,0.00,353.95,2.70,256,98751
10/10/2008 06:00:00,13.85,90.53,19.00,14.73,18.00,355.57,2.87,257,98831
10/10/2008 07:00:00,15.24,88.40,54.00,0.00,54.00,357.18,3.03,257,98912
10/10/2008 08:00:00,16.62,86.27,155.00,12.51,150.00,358.80,3.20,257,98992
10/10/2008 09:00:00,17.99,78.31,313.00,111.08,255.00,359.88,3.16,258,99021
10/10/2008 10:00:00,19.36,70.34,428.00,217.08,297.00,360.97,3.12,259,99050
10/10/2008 11:00:00,20.73,62.38,609.00,645.45,197.00,362.05,3.08,260,99079
10/10/2008 12:00:00,20.97,59.70,534.00,438.91,260.00,357.07,2.50,257,99089
10/10/2008 13:00:00,21.20,57.01,463.00,393.02,242.00,352.08,1.92,254,99099
10/10/2008 14:00:00,21.43,54.33,215.00,35.04,199.00,347.10,1.34,252,99108
10/10/2008 15:00:00,19.47,59.33,182.00,117.65,145.00,346.02,1.25,251,99153
10/10/2008 16:00:00,17.51,64.34,49.00,13.74,47.00,344.93,1.15,250,99198
10/10/2008 17:00:00,15.55,69.34,0.00,-0.00,0.00,343.85,1.06,249,99244
10/10/2008 18:00:00,14.69,74.34,0.00,-0.00,0.00,342.83,1.32,247,99298
10/10/2008 19:00:00,13.83,79.34,0.00,-0.00,0.00,341.82,1.59,246,99353
10/10/2008 20:00:00,12.98,84.34,0.00,-0.00,0.00,340.80,1.85,244,99408
10/10/2008 21:00:00,12.62,85.39,0.00,-0.00,0.00,340.05,1.82,242,99427
10/10/2008 22:00:00,12.27,86.44,0.00,-0.00,0.00,339.30,1.79,239,99447
10/10/2008 23:00:00,11.91,87.49,0.00,-0.00,0.00,338.55,1.77,237,99466
11/10/2008 00:00:00,11.51,85.62,0.00,-0.00,0.00,335.87,1.83,230,99482
11/10/2008 01:00:00,11.11,83.76,0.00,-0.00,0.00,333.18,1.90,223,99498
11/10/2008 02:00:00,10.71,81.89,0.00,-0.00,0.00,330.50,1.97,215,99514
11/10/2008 03:00:00,10.59,81.75,0.00,-0.00,0.00,329.82,2.01,222,99527
11/10/2008 04:00:00,10.47,81.60,0.00,-0.00,0.00,329.13,2.05,229,99540
11/10/2008 05:00:00,10.35,81.46,0.00,-0.00,0.00,328.45,2.08,235,99553
11/10/2008 06:00:00,13.03,76.68,29.00,124.99,21.00,328.22,2.18,239,99595
11/10/2008 07:00:00,15.71,71.89,201.00,548.18,69.00,327.98,2.28,242,99637
11/10/2008 08:00:00,18.38,67.11,373.00,705.45,94.00,327.75,2.37,246,99678
11/10/2008 09:00:00,19.79,61.82,520.00,817.31,97.00,328.25,2.19,252,99669
11/10/2008 10:00:00,21.20,56.54,615.00,846.91,108.00,328.75,2.00,258,99659
11/10/2008 11:00:00,22.61,51.25,657.00,863.79,110.00,329.25,1.82,264,99649
11/10/2008 12:00:00,22.44,52.48,640.00,857.80,109.00,329.38,1.59,263,99611
11/10/2008 13:00:00,22.26,53.71,569.00,842.13,100.00,329.52,1.35,262,99572
11/10/2008 14:00:00,22.08,54.94,444.00,777.98,93.00,329.65,1.12,261,99534
11/10/2008 15:00:00,20.94,60.69,280.00,650.51,79.00,329.98,1.30,263,99556
11/10/2008 16:00:00,19.80,66.45,104.00,414.12,46.00,330.32,1.48,265,99579
11/10/2008 17:00:00,18.66,72.20,0.00,-0.00,0.00,330.65,1.66,267,99601
11/10/2008 18:00:00,17.18,77.26,0.00,-0.00,0.00,330.70,1.68,262,99633
11/10/2008 19:00:00,15.70,82.33,0.00,-0.00,0.00,330.75,1.70,257,99666
11/10/2008 20:00:00,14.23,87.39,0.00,-0.00,0.00,330.80,1.72,252,99698
11/10/2008 21:00:00,13.65,88.48,0.00,-0.00,0.00,330.47,1.74,252,99698
11/10/2008 22:00:00,13.07,89.58,0.00,-0.00,0.00,330.13,1.76,251,99698
11/10/2008 23:00:00,12.49,90.67,0.00,-0.00,0.00,329.80,1.78,250,99698
12/10/2008 00:00:00,12.01,91.33,0.00,-0.00,0.00,329.73,1.87,251,99666
12/10/2008 01:00:00,11.53,92.00,0.00,-0.00,0.00,329.67,1.96,251,99633
12/10/2008 02:00:00,11.04,92.66,0.00,-0.00,0.00,329.60,2.06,251,99601
12/10/2008 03:00:00,10.90,92.15,0.00,-0.00,0.00,330.02,2.09,255,99614
12/10/2008 04:00:00,10.75,91.64,0.00,-0.00,0.00,330.43,2.12,260,99627
12/10/2008 05:00:00,10.60,91.13,0.00,-0.00,0.00,330.85,2.15,265,99640
12/10/2008 06:00:00,13.54,85.51,26.00,99.82,20.00,331.32,2.34,266,99695
12/10/2008 07:00:00,16.48,79.88,195.00,523.88,71.00,331.78,2.54,267,99749
12/10/2008 08:00:00,19.41,74.26,366.00,690.27,96.00,332.25,2.73,268,99804
12/10/2008 09:00:00,20.44,68.32,507.00,770.05,112.00,340.18,2.89,269,99801
12/10/2008 10:00:00,21.46,62.39,603.00,813.39,120.00,348.12,3.04,271,99798
12/10/2008 11:00:00,22.48,56.45,648.00,846.87,116.00,356.05,3.20,273,99794
12/10/2008 12:00:00,22.23,56.31,634.00,855.36,109.00,363.78,3.22,275,99727
12/10/2008 13:00:00,21.97,56.17,557.00,808.65,111.00,371.52,3.25,277,99659
12/10/2008 14:00:00,21.71,56.03,433.00,747.12,100.00,379.25,3.27,278,99591
12/10/2008 15:00:00,19.54,65.17,273.00,632.58,81.00,369.80,3.07,279,99614
12/10/2008 16:00:00,17.36,74.31,96.00,363.92,47.00,360.35,2.87,279,99637
12/10/2008 17:00:00,15.19,83.45,0.00,-0.00,0.00,350.90,2.68,280,99659
12/10/2008 18:00:00,14.65,85.48,0.00,-0.00,0.00,342.35,2.57,279,99685
12/10/2008 19:00:00,14.12,87.50,0.00,-0.00,0.00,333.80,2.47,278,99711
12/10/2008 20:00:00,13.59,89.53,0.00,-0.00,0.00,325.25,2.37,278,99736
12/10/2008 21:00:00,13.52,89.69,0.00,-0.00,0.00,325.98,2.21,277,99727
12/10/2008 22:00:00,13.44,89.84,0.00,-0.00,0.00,326.72,2.04,275,99717
12/10/2008 23:00:00,13.37,90.00,0.00,-0.00,0.00,327.45,1.88,274,99707
13/10/2008 00:00:00,13.38,89.76,0.00,-0.00,0.00,330.02,1.91,276,99659
13/10/2008 01:00:00,13.39,89.53,0.00,-0.00,0.00,332.58,1.94,277,99611
13/10/2008 02:00:00,13.39,89.29,0.00,-0.00,0.00,335.15,1.97,278,99563
13/10/2008 03:00:00,13.09,89.30,0.00,-0.00,0.00,334.72,1.86,279,99566
13/10/2008 04:00:00,12.78,89.30,0.00,-0.00,0.00,334.28,1.75,279,99569
13/10/2008 05:00:00,12.47,89.31,0.00,-0.00,0.00,333.85,1.64,279,99572
13/10/2008 06:00:00,14.77,83.13,15.00,17.79,14.00,333.87,1.75,277,99601
13/10/2008 07:00:00,17.08,76.96,178.00,408.48,83.00,333.88,1.86,275,99630
13/10/2008 08:00:00,19.38,70.78,326.00,478.30,141.00,333.90,1.97,273,99659
13/10/2008 09:00:00,20.42,65.57,394.00,322.62,230.00,334.88,1.87,279,99620
13/10/2008 10:00:00,21.45,60.37,561.00,655.40,175.00,335.87,1.76,285,99582
13/10/2008 11:00:00,22.48,55.16,481.00,296.89,296.00,336.85,1.66,291,99543
13/10/2008 12:00:00,22.17,54.69,529.00,466.69,245.00,337.68,1.76,297,99485
13/10/2008 13:00:00,21.85,54.21,527.00,692.09,149.00,338.52,1.86,303,99427
13/10/2008 14:00:00,21.53,53.74,266.00,122.65,212.00,339.35,1.96,309,99369
13/10/2008 15:00:00,19.69,60.27,185.00,164.38,136.00,339.97,1.71,308,99353
13/10/2008 16:00:00,17.86,66.79,79.00,216.59,51.00,340.58,1.45,308,99337
13/10/2008 17:00:00,16.02,73.32,0.00,-0.00,0.00,341.20,1.20,308,99321
13/10/2008 18:00:00,15.37,77.84,0.00,-0.00,0.00,341.70,1.18,297,99327
13/10/2008 19:00:00,14.72,82.36,0.00,-0.00,0.00,342.20,1.15,286,99334
13/10/2008 20:00:00,14.07,86.88,0.00,-0.00,0.00,342.70,1.13,275,99340
13/10/2008 21:00:00,13.98,86.57,0.00,-0.00,0.00,343.12,1.06,274,99318
13/10/2008 22:00:00,13.89,86.25,0.00,-0.00,0.00,343.53,0.98,273,99295
13/10/2008 23:00:00,13.80,85.94,0.00,-0.00,0.00,343.95,0.91,272,99273
14/10/2008 00:00:00,13.71,84.74,0.00,-0.00,0.00,343.42,0.90,270,99224
14/10/2008 01:00:00,13.62,83.53,0.00,-0.00,0.00,342.88,0.89,267,99176
14/10/2008 02:00:00,13.53,82.33,0.00,-0.00,0.00,342.35,0.88,265,99128
14/10/2008 03:00:00,13.44,82.44,0.00,-0.00,0.00,343.28,1.07,267,99105
14/10/2008 04:00:00,13.35,82.54,0.00,-0.00,0.00,344.22,1.26,269,99083
14/10/2008 05:00:00,13.26,82.65,0.00,-0.00,0.00,345.15,1.45,271,99060
14/10/2008 06:00:00,15.07,80.06,5.00,0.00,5.00,348.88,1.25,273,99092
14/10/2008 07:00:00,16.88,77.47,38.00,0.00,38.00,352.62,1.05,276,99124
14/10/2008 08:00:00,18.69,74.88,138.00,7.85,135.00,356.35,0.86,278,99157
14/10/2008 09:00:00,19.82,69.34,160.00,1.99,159.00,356.32,1.01,301,99124
14/10/2008 10:00:00,20.94,63.79,149.00,0.00,149.00,356.28,1.17,324,99092
14/10/2008 11:00:00,22.06,58.25,293.00,30.74,274.00,356.25,1.32,346,99060
14/10/2008 12:00:00,21.69,60.22,242.00,9.95,236.00,360.38,1.49,1,98996
14/10/2008 13:00:00,21.32,62.18,148.00,0.00,148.00,364.52,1.65,15,98931
14/10/2008 14:00:00,20.95,64.15,354.00,402.41,179.00,368.65,1.81,30,98867
14/10/2008 15:00:00,19.85,70.93,180.00,157.16,134.00,372.33,1.57,34,98863
14/10/2008 16:00:00,18.76,77.70,47.00,32.27,43.00,376.02,1.34,38,98860
